OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,
04140900,INTERNATIONAL COSMETOLOGY ACADEMY,MI,495081308,Proprietary,1,2,7667,4,7667,
04141000,DOUGLAS J AVEDA INSTITUTE CHICAGO,IL,606570000,Proprietary,14,16,133296,36,133296,
04141100,FRENCH ACADEMY OF COSMETOLOGY,MI,494563207,Proprietary,0,0,0,0,0,
04141200,TONI & GUY HAIRDRESSING ACADEMY,RI,029200000,Proprietary,19,19,152449,38,152449,
04141300,SAN FRANCISCO INSTITUTE OF ESTHETICS & COSMETOLOGY,CA,941034083,Proprietary,21,21,218393,43,218393,
04141400,LAURUS COLLEGE,CA,934015405,Proprietary,2,2,8000,6,8000,
04141600,OMEGA STUDIOS' SCHOOL OF APPLIED RECORDING ARTS & SCIENCES,MD,208521731,Proprietary,32,34,776151,67,776151,
04141700,HEALING HANDS SCHOOL OF HOLISTIC HEALTH,CA,920251722,Proprietary,0,0,0,0,0,
04142000,AUSTIN'S BEAUTY COLLEGE,TN,370403107,Proprietary,0,0,0,0,0,
04142300,Aveda Institute-Corpus Christi,TX,784043027,Proprietary,18,21,107464,47,107464,
04142500,TOURO UNIVERSITY WORLDWIDE,CA,900464506,Private-Nonprofit,1,1,10000,2,10000,
04142600,TOURO UNIVERSITY,CA,945921118,Private-Nonprofit,9,12,201388,18,201388,
04142700,PONTIFICAL JOHN PAUL II INSTITUTE FOR STUDIES ON MARRIAGE AND FAMILY,DC,200640001,Private-Nonprofit,0,0,0,0,0,
04142900,GEORGIA GWINNETT COLLEGE,GA,300437409,Public,712,781,6433492,1442,6433492,
04143100,PROFESSIONAL HANDS INSTITUTE,FL,331254140,Proprietary,1,1,2410,2,2410,
04143200,HULT INTERNATIONAL BUSINESS SCHOOL,MA,021411805,Private-Nonprofit,6,7,192375,14,192375,
04143500,CHARLOTTE SCHOOL OF LAW,NC,282442816,Proprietary,0,0,0,0,0,
04143700,ST MARY'S UNIVERSITY TWICKENHAM,,TW1 4SX,Foreign-Public,7,7,245248,14,245248,
04144000,VIRGINIA INTERNATIONAL UNIVERSITY,VA,220300000,Private-Nonprofit,0,0,0,0,0,
04144200,CAREER DEVELOPMENT INSTITUTE,CA,900354364,Proprietary,14,18,106730,36,106730,
04144300,INSTITUTE OF CULINARY EDUCATION,NY,102815205,Proprietary,61,68,1810464,133,1810464,
04144400,ACADEMY OF HAIR DESIGN (THE),OK,731206808,Proprietary,2,2,15000,4,15000,
04144500,PAUL MITCHELL THE SCHOOL REXBURG,ID,834402600,Proprietary,2,2,13807,3,13807,
04144800,International Academy of Style,NV,895021559,Proprietary,3,3,57567,7,57567,
04145000,SAN DIEGO CULINARY INSTITUTE,CA,919420335,Proprietary,4,4,69297,8,69297,
04145200,TRANSFORMED BARBER & COSMETOLOGY ACADEMY,MO,641103423,Proprietary,0,0,0,0,0,
04145400,OXFORD ACADEMY OF HAIR DESIGN,CT,064832911,Proprietary,4,4,30254,7,30254,
04145500,SKIN SCIENCE INSTITUTE OF LASER & ESTHETICS,UT,840940000,Proprietary,8,8,47694,17,47694,
04145700,PAUL MITCHELL THE SCHOOL SPRINGFIELD,MO,658075969,Proprietary,8,8,45427,14,45427,
04145800,Pulse Beauty Academy,PA,193350000,Proprietary,11,11,121130,20,121130,
04145900,CELEBRITY SCHOOL OF BEAUTY,FL,331444153,Proprietary,5,5,10098,10,10098,
04146000,NATIONAL CAREER COLLEGE,CA,914024222,Proprietary,39,47,206395,99,206395,
04146100,URSHAN GRADUATE SCHOOL OF THEOLOGY,MO,630317526,Private-Nonprofit,0,0,0,0,0,
04146400,DAOIST TRADITIONS COLLEGE OF CHINESE MEDICAL ARTS,NC,288011060,Proprietary,0,0,0,0,0,
04146500,PORTLAND ACTORS CONSERVATORY,OR,972051814,Private-Nonprofit,1,1,19129,2,19129,
04146700,AVIATION INSTITUTE OF MAINTENANCE,TX,770614004,Proprietary,45,66,482777,128,482777,
04146800,SOUTH TEXAS TRAINING CENTER,TX,785867721,Proprietary,12,12,36011,24,36011,
04146900,ADVANCED WELDING INSTITUTE,VT,054030000,Proprietary,3,3,51500,6,51500,
04147000,Paul Mitchell the School Atlanta,GA,303185241,Proprietary,32,32,234173,56,234173,
04147100,Tricoci University of Beauty Culture,IL,600482906,Proprietary,47,55,353182,109,353182,
04147200,Tricoci University of Beauty Culture,IL,604551824,Proprietary,36,38,250129,73,250129,
04147300,Tricoci University of Beauty Culture,IL,601393119,Proprietary,39,45,328282,87,328282,
04147400,Tricoci University of Beauty Culture,IL,616144831,Proprietary,24,27,191424,52,191424,
04147500,Tricoci University of Beauty Culture,IL,611082337,Proprietary,23,23,113234,45,113234,
04147600,AVEDA INSTITUTE LAS VEGAS,NV,891196103,Proprietary,19,20,179412,39,179412,
04147700,LAKE LANIER SCHOOL OF MASSAGE,GA,305014546,Proprietary,6,6,44974,12,44974,
04148000,NEW LIFE BUSINESS INSTITUTE,NY,114326149,Proprietary,1,1,3616,1,1808,
04148200,BEYOND 21ST CENTURY BEAUTY ACADEMY,CA,906706316,Proprietary,0,0,0,0,0,
04148300,Denver College of Nursing,CO,802021213,Proprietary,49,65,1024457,179,1024457,
04148400,EUROPEAN ACADEMY OF COSMETOLOGY AND HAIRDRESSING (THE),CT,064370000,Proprietary,4,4,40985,8,40985,
04148500,MEDICAL INSTITUTE OF PALM BEACH,FL,334633276,Proprietary,11,11,75602,22,75602,
04148700,AMERICAN INSTITUTE OF INTERIOR DESIGN,AZ,852683827,Proprietary,0,0,0,0,0,
04148800,CenterPoint Massage & Shiatsu Therapy School & Clinic,MN,554162653,Proprietary,1,2,7959,4,7959,
04149100,Paul Mitchell The School Cincinnati,OH,452411702,Proprietary,44,47,309965,87,309965,
04149200,Xcell Academy A Paul Mitchell School,AL,352164990,Proprietary,11,11,56533,24,56533,
04149400,Gary Manuel Aveda Institute,WA,981223807,Proprietary,11,11,83765,21,83765,
04149700,Homestead Schools,CA,905055945,Private-Nonprofit,13,13,97650,25,97650,
04149800,SOMERSET COUNTY TECHNOLOGY CENTER,PA,155011444,Public,1,1,5506,4,5506,
04149900,PROFILE INSTITUTE OF BARBER-STYLING,GA,303158459,Proprietary,2,3,14254,6,14254,
04150100,Golden State College of Court Reporting & Captioning,CA,945883677,Proprietary,0,0,0,0,0,
04150300,RWM Fiber Optics,CA,907461051,Proprietary,0,0,0,0,0,
04150600,Urban 113 School of Cosmetology,ID,833016229,Proprietary,0,0,0,0,0,
04150900,KEUNE ACADEMY BY 124,GA,300437346,Proprietary,12,12,63860,24,63860,
04151200,SALON PROFESSIONAL ACADEMY (THE),NY,141509200,Proprietary,9,11,50711,23,50711,
04151400,Elevate Salon Institute,OH,441307810,Proprietary,1,1,5500,2,5500,
04151500,AMERICAN ACADEMY OF COSMETOLOGY,FL,320658026,Proprietary,4,4,16127,8,16127,
04151700,BELLA CAPELLI ACADEMY A PAUL MITCHELL PARTNER SCHOOL,PA,151462388,Proprietary,18,18,141293,35,141293,
04151800,TEMPLE (THE): A PAUL MITCHELL PARTNER SCHOOL,MD,217015409,Proprietary,45,54,241526,103,241526,
04151900,COLUMBIA GORGE COMMUNITY COLLEGE,OR,970583434,Public,0,0,0,0,0,
04152200,CARTHAGE R-9 SCHOOL DISTRICT/CARTHAGE TECHNICAL CENTER,MO,648361332,Public,0,0,0,0,0,
04152300,Georgia Beauty Academy,GA,307213952,Proprietary,2,2,9452,4,9452,
04152400,INTERNATIONAL INSTITUTE OF COSMETOLOGY,CT,061090000,Proprietary,18,25,128212,49,128212,
04152700,ASTRODOME CAREER CENTERS,TX,770542678,Proprietary,10,10,13570,20,13570,
04152800,PAUL MITCHELL THE SCHOOL SACRAMENTO,CA,958252276,Proprietary,71,75,435582,145,435582,
04152900,STUDIO ACADEMY OF BEAUTY (THE),AZ,852243600,Proprietary,37,42,177141,85,177141,
04153000,RENAISSANCE ACADEMIE,UT,846040000,Proprietary,2,2,3555,4,3555,
04153200,SOUTHERN WORCESTER COUNTY REGIONAL VOC SCHOOL DISTRICT,MA,015071331,Public,1,1,9000,2,9000,
04153300,Paul Mitchell The School Columbus,OH,432316038,Proprietary,43,43,343299,86,343299,
04153800,BETHEL COLLEGE,VA,236663122,Private-Nonprofit,0,0,0,0,0,
04153900,PROVIDENCE CHRISTIAN COLLEGE,CA,911042635,Private-Nonprofit,25,28,429681,55,429681,
04154200,Carolina College of Biblical Studies,NC,283035157,Private-Nonprofit,0,0,0,0,0,
04154500,Starting Points,NJ,073060001,Private-Nonprofit,0,0,0,0,0,
04154800,DUVALL'S SCHOOL OF COSMETOLOGY,TX,760214159,Proprietary,14,14,64933,26,64933,
04154900,NATIONAL CAREER INSTITUTE,NJ,070182011,Proprietary,17,17,59529,31,59529,
04155000,NORTHWEST SCHOOL OF WOODEN BOAT BUILDING,WA,983398706,Private-Nonprofit,0,0,0,0,0,
04155100,INSTITUTE OF MEDICAL AND BUSINESS CAREERS,PA,152353718,Proprietary,10,12,57753,33,57753,
04155200,Oliver Finley Academy of Cosmetology,ID,837142900,Proprietary,18,22,99030,46,99030,
04155300,ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE,NY,132101533,Proprietary,14,14,150449,30,150449,
04155500,Academy for Jewish Religion California,CA,900243234,Private-Nonprofit,0,0,0,0,0,
04155900,Aveda Fredric's Institute,IN,462504746,Proprietary,35,35,335306,73,335306,
04156000,ACADEMY OF COSMETOLOGY & ESTHETICS NYC (THE),NY,103063003,Proprietary,20,20,125000,39,125000,
04156100,Toni & Guy Hairdressing Academy,CA,953560000,Proprietary,14,17,71702,34,71702,
04156200,INSTITUTE OF ADVANCED MEDICAL ESTHETICS,VA,232944701,Proprietary,5,10,43300,20,43300,
04156300,UNIVERSITY OF FORT LAUDERDALE,FL,333135809,Private-Nonprofit,0,0,0,0,0,
04156400,AVIATION INSTITUTE OF MAINTENANCE,FL,327072905,Proprietary,54,71,488853,139,488853,
04156500,GEORGIA CHRISTIAN UNIVERSITY,GA,303603778,Private-Nonprofit,0,0,0,0,0,
04156700,AMBROSE UNIVERSITY,,T3H0L5,Foreign-Private,0,0,0,0,0,
04157100,L3 COMMERCIAL TRAINING SOLUTIONS AIRLINE ACADEMY,FL,327739683,Proprietary,18,29,1392640,51,1392640,
04157200,LOVE BEAUTY SCHOOL,TN,373552950,Proprietary,2,2,10200,4,10200,
04157400,NATIONAL PARALEGAL COLLEGE,AZ,850141561,Proprietary,0,0,0,0,0,
04157600,Nova Academy of Cosmetology,MN,559018754,Proprietary,5,5,26691,10,26691,
04157700,Salon Professional Academy (The),WI,546508699,Proprietary,2,2,14180,4,14180,
04157800,GRACE MISSION UNIVERSITY,CA,928333860,Private-Nonprofit,0,0,0,0,0,
04158000,Metro Beauty Academy,PA,181069693,Proprietary,25,26,250390,51,250390,
04158100,AIKEN SCHOOL OF COSMETOLOGY AND BARBERING,SC,298014554,Proprietary,0,0,0,0,0,
04158200,PAUL MITCHELL THE SCHOOL SHERMAN OAKS,CA,914035882,Proprietary,39,39,339760,72,339760,
04158400,L'ESPRIT ACADEMY,MI,481870000,Proprietary,11,12,108987,24,108987,
04158800,Theatre of Arts,CA,900286111,Proprietary,12,12,118170,32,118170,
04158900,FLAIR BEAUTY COLLEGE,CA,913552196,Proprietary,10,10,46042,20,46042,
04159300,MARKETTI ACADEMY OF COSMETOLOGY,MI,483293506,Proprietary,0,0,0,0,0,
04159400,COLUMBIA COLLEGE OF NURSING,WI,532121082,Private-Nonprofit,17,21,269244,31,269244,
04159600,GALAXY MEDICAL COLLEGE,CA,916061593,Proprietary,3,3,8250,6,8250,
04159700,American Medical Sciences Center,CA,912045108,Proprietary,3,3,18400,5,18400,
04160100,Trinity School of Health and Allied Sciences,CA,902484334,Proprietary,2,2,5498,4,5498,
04160400,ANGELES COLLEGE,CA,900102100,Proprietary,6,6,39604,12,39604,
04160600,PAUL MITCHELL THE SCHOOL NORMAL,IL,617610000,Proprietary,25,29,282585,68,282585,
04160700,Avenue Five Institute,TX,787577000,Proprietary,12,14,68564,27,68564,
04160800,CORK INSTITUTE OF TECHNOLOGY,,,Foreign-Public,0,0,0,0,0,
04161800,BRANDMAN UNIVERSITY,CA,926183801,Private-Nonprofit,27,27,335842,65,335842,
04161900,MANDALYN ACADEMY,UT,840032161,Proprietary,1,1,6134,2,6134,
04162000,Jose Maria Vargas University,FL,330264534,Proprietary,0,0,0,0,0,
04162200,LAIRD INSTITUTE OF SPA THERAPY,NH,031025263,Proprietary,3,3,14434,5,14434,
04162400,TONI&GUY HAIRDRESSING  ACADEMY,NM,871104404,Proprietary,12,12,57700,26,57700,
04162500,HOLLYWOOD INSTITUTE OF BEAUTY CAREERS,FL,330236720,Proprietary,59,66,201040,142,201040,
04162700,ERIC FISHER ACADEMY,KS,672123376,Proprietary,25,31,175361,60,175361,
04162800,PAUL MITCHELL THE SCHOOL MODESTO,CA,953501440,Proprietary,36,47,171152,96,171152,
04163000,SUMMIT SALON ACADEMY,FL,336246321,Proprietary,14,17,145904,34,145904,
04163100,SUMMIT SALON ACADEMY - GAINESVILLE,FL,326071672,Proprietary,6,8,31821,17,31821,
04163200,TENAJ SALON INSTITUTE,FL,321629311,Proprietary,16,16,143609,33,143609,
04163300,Compass College of Cinematic Arts,MI,495034227,Private-Nonprofit,22,29,311428,57,311428,
04163400,COSMO BEAUTY ACADEMY,CA,958211904,Proprietary,3,3,5208,6,5208,
04163700,BITTERROOT SCHOOL OF COSMETOLOGY,MT,598403118,Proprietary,0,0,0,0,0,
04163800,MASTER EDUCATORS BEAUTY SCHOOL,ID,833014118,Proprietary,0,0,0,0,0,
04164100,MONTANA ACADEMY OF SALONS,MT,594050000,Proprietary,6,9,42713,17,42713,
04164400,Angeles Institute,CA,907016610,Proprietary,38,44,471855,84,471855,
04164900,BARONE BEAUTY ACADEMY,PA,177015316,Proprietary,6,6,34247,6,28578,
04165000,MERIDIAN INSTITUTE OF SURGICAL ASSISTING,TN,372180000,Proprietary,0,0,0,0,0,
04165200,MAUNA LOA HELICOPTERS,HI,967402650,Proprietary,4,7,380070,14,380070,
04165300,PAUL MITCHELL THE SCHOOL MILWAUKEE,WI,530725524,Proprietary,3,3,19100,7,19100,
04165500,ACAYDIA SPA AND SCHOOL OF AESTHETICS,UT,846010000,Proprietary,2,2,20899,4,20899,
04165800,SALON PROFESSIONAL ACADEMY (THE),TX,750672348,Proprietary,7,7,34721,13,34721,
04165900,PAUL MITCHELL THE SCHOOL FRESNO,CA,937107617,Proprietary,20,21,77142,41,77142,
04166000,MANHATTAN INSTITUTE (THE),NY,100016516,Proprietary,3,3,11528,5,11528,
04166700,SUMMIT SALON ACADEMY,IN,460132832,Proprietary,9,9,59500,18,59500,
04166800,SUMMIT SALON ACADEMY,OH,455510000,Proprietary,2,2,12900,4,12900,
04166900,COSMETIC ARTS INSTITUTE,SC,294884216,Proprietary,0,0,0,0,0,
04167000,PAUL MITCHELL THE SCHOOL TEMECULA,CA,925914663,Proprietary,64,66,528565,126,528565,
04167100,Aveda Institute Denver,CO,802020000,Proprietary,33,38,262077,76,262077,
04167200,GEISINGER COMMONWEALTH SCHOOL OF MEDICINE,PA,185093240,Private-Nonprofit,0,0,0,0,0,
04167300,Salon Professional Academy (The),FL,339071015,Proprietary,7,9,35587,16,35587,
04167400,SAGE SCHOOL OF MASSAGE & ESTHETICS,OR,977014082,Proprietary,4,7,23556,12,23556,
04167600,Finger Lakes School of Massage (The),NY,148501384,Proprietary,10,11,125541,22,125541,
04167700,ARTISAN COLLEGE OF COSMETOLOGY (THE),OH,458406848,Proprietary,0,0,0,0,0,
04167800,Innovations Design Academy,IL,615202625,Proprietary,2,2,9994,4,9994,
04168500,SOLEX COLLEGE,IL,600903192,Proprietary,0,0,0,0,0,
04168600,COLLEGE OF MASSAGE THERAPY,ID,832211758,Proprietary,0,0,0,0,0,
04168700,PELOTON COLLEGE,TX,752061815,Proprietary,4,5,24106,9,24106,
04168900,HOLISTIC MASSAGE TRAINING INSTITUTE,MD,212184220,Proprietary,0,0,0,0,0,
04169000,SALON & SPA INSTITUTE,TX,785208809,Proprietary,7,8,30725,13,30725,
04169100,DIAMONDS COSMETOLOGY COLLEGE,TX,750902657,Proprietary,0,0,0,0,0,
04169400,NORTHERN VIRGINIA SCHOOL OF THERAPEUTIC MASSAGE,VA,220424302,Proprietary,1,1,6010,2,6010,
04169700,UNITEK COLLEGE,CA,945383185,Proprietary,232,273,2673705,524,2673705,
04169800,Gurnick Academy of Medical Arts,CA,944031849,Proprietary,139,174,1444170,343,1444170,
04169900,AMERICAN BEAUTY ACADEMY,UT,846510000,Proprietary,0,0,0,0,0,
04170100,SUMMIT SALON ACADEMY,WA,984097360,Proprietary,6,7,29789,14,29789,
04170200,PAUL MITCHELL THE SCHOOL COLORADO SPRINGS,CO,809030000,Proprietary,7,7,35659,13,35659,
04170300,BEAUTY ACADEMY OF SOUTH FLORIDA,FL,330162421,Proprietary,14,14,26179,26,26179,
04170600,SALON PROFESSIONAL ACADEMY (THE),MO,633011021,Proprietary,1,1,9060,2,9060,
04170700,PAUL MITCHELL THE SCHOOL ST LOUIS,MO,631081554,Proprietary,35,36,320160,75,320160,
04170800,Unity Cosmetology College,IL,617649652,Proprietary,2,2,19500,4,19500,
04170900,UNIVERSITY OF CHESTER,,CH1 4BJ,Foreign-Public,6,6,178300,18,178300,
04171000,ADVANCED TRAINING INSTITUTE,NV,891181519,Proprietary,6,7,78922,14,78922,
04171100,Paul Mitchell The School - Delaware,DE,197025108,Proprietary,10,14,69049,27,69049,
04171400,AVEDA INSTITUTE PORTLAND,OR,972093144,Proprietary,22,23,145636,48,145636,
04171500,COSMOPOLITAN BEAUTY & TECH SCHOOL,VA,220033204,Proprietary,0,0,0,0,0,
04171700,AVANT GARD THE SCHOOL,IN,461120000,Proprietary,2,3,28245,6,28245,
04172000,Southern California University SOMA,CA,900172211,Proprietary,0,0,0,0,0,
04172300,"Eternity Cosmetology School, Corp.",FL,334155719,Proprietary,0,0,0,0,0,
04172500,ROLF INSTITUTE OF STRUCTURAL INTEGRATION (THE),CO,803010000,Private-Nonprofit,1,1,13720,2,13720,
04172700,SALON PROFESSIONAL ACADEMY (THE),IN,477157822,Proprietary,11,11,80464,22,80464,
04173000,SHEPHERDS THEOLOGICAL SEMINARY,NC,275189316,Private-Nonprofit,0,0,0,0,0,
04173200,TAYLOR ANDREWS ACADEMY OF HAIR DESIGN,UT,840886577,Proprietary,1,1,4852,1,4852,
04173500,MORENO VALLEY COLLEGE,CA,925512204,Public,0,0,0,0,0,
04173700,Grace College of Divinity,NC,283142343,Private-Nonprofit,0,0,0,0,0,
04173800,SALON PROFESSIONAL ACADEMY (THE),CO,809182932,Proprietary,2,2,6310,4,6310,
04173900,COSMETOLOGY COLLEGE OF FRANKLIN COUNTY,MO,630776307,Proprietary,0,0,0,0,0,
04174000,SKIN INSTITUTE,MO,631263552,Proprietary,8,8,31750,16,31750,
04174100,PAUL MITCHELL THE SCHOOL PHOENIX,AZ,850171919,Proprietary,13,13,68450,29,68450,
04174200,ALL BEAUTY COLLEGE,AZ,864268326,Proprietary,0,0,0,0,0,
04174400,Salon Professional Academy (The),MN,559014310,Proprietary,0,0,0,0,0,
04174500,AVEDA INSTITUTE OF NEW MEXICO (THE),NM,871041160,Proprietary,4,4,26764,8,26764,
04174600,NASHVILLE BARBER AND STYLE ACADEMY,TN,371150000,Proprietary,0,0,0,0,0,
04174800,AMERICAN TRADE SCHOOL,MO,630741807,Proprietary,10,12,50367,35,50367,
04174900,ESTELLE INTERNATIONAL,IL,600779945,Proprietary,7,7,40273,14,40273,
04175000,UNIVERSAL SPA TRAINING ACADEMY,IL,605150000,Proprietary,6,6,85435,12,85435,
04175100,PAUL MITCHELL THE SCHOOL HONOLULU,HI,968162433,Proprietary,24,32,138302,61,138302,
04175200,PAUL MITCHELL THE SCHOOL EAST BAY,CA,945235515,Proprietary,36,36,297169,71,297169,
04175300,PENROSE ACADEMY,AZ,852544065,Proprietary,30,30,279239,61,279239,
04175400,ELITE COSMETOLOGY SCHOOL,CA,922842860,Proprietary,5,5,17127,10,17127,
04175600,PARK AVENUE SCHOOL OF COSMETOLOGY,MN,564703361,Proprietary,0,0,0,0,0,
04175800,JRENEE COLLEGE,IL,601239356,Proprietary,4,5,105659,9,105659,
04175900,GEISINGER-LEWISTOWN HOSPITAL SCHOOL OF NURSING,PA,170441167,Private-Nonprofit,1,1,8000,3,8000,
04176100,NORCO COLLEGE,CA,928602600,Public,0,0,0,0,0,
04176300,Bergin College of Canine Studies,CA,949518676,Private-Nonprofit,2,2,12354,4,12354,
04176500,ESMT EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY GMBH,,10178,Foreign-Private,0,0,0,0,0,
04176700,AVEDA INSTITUTE BOISE,ID,837044406,Proprietary,1,1,10000,2,10000,
04177100,PIMA MEDICAL INSTITUTE,CO,800123690,Proprietary,76,77,429224,143,429224,
04177200,Real Barbers College (The),CA,928052533,Proprietary,3,3,12812,7,12812,
04177300,Ohio Medical Career College,OH,454174094,Proprietary,0,0,0,0,0,
04177400,CAPILO SCHOOL OF HAIR DESIGN,ME,043300000,Proprietary,15,15,80706,37,80706,
04177500,PURE AESTHETICS,AZ,857163823,Proprietary,3,3,19500,6,19500,
04177600,LINDSEY INSTITUTE OF COSMETOLOGY,KY,421038036,Proprietary,0,0,0,0,0,
04177700,Tri-State Institute of Hair Design,KY,407445234,Proprietary,2,2,12419,4,12419,
04177800,SALON PROFESSIONAL ACADEMY (THE),IA,522406083,Proprietary,3,3,7452,4,7452,
04177900,BUCKNER BARBER SCHOOL,TX,752171775,Proprietary,0,0,0,0,0,
04178100,CAROLINA COLLEGE OF HAIR DESIGN,NC,288021232,Proprietary,0,0,0,0,0,
04178200,VOGUE COLLEGE - SAN ANTONIO,TX,782015035,Proprietary,0,0,0,0,0,
04178300,VOGUE COLLEGE OF COSMETOLOGY,TX,782384402,Proprietary,2,2,13591,4,13591,
04178400,Vogue College of Cosmetology,TX,785011945,Proprietary,2,2,8734,3,8734,
04178500,VOGUE COLLEGE OF COSMETOLOGY,NM,875057636,Proprietary,2,2,4219,3,4219,
04178700,ATELIER ESTHETIQUE INSTITUTE OF ESTHETICS,NY,100016700,Proprietary,7,7,27844,13,27844,
04179100,Verve College,IL,605231234,Proprietary,1,1,8109,1,8109,
04179200,ADVANCED COLLEGE OF COSMETOLOGY,WI,539630000,Proprietary,1,1,8640,2,8640,
04179500,NORTH AMERICAN UNIVERSITY,TX,774772451,Private-Nonprofit,1,1,5558,2,5558,
04179600,ENTOURAGE INSTITUTE OF BEAUTY AND ESTHETICS,KS,662153803,Proprietary,1,1,3034,2,3034,
04179800,SOTHEBY'S INSTITUTE OF ART - NY,NY,100226717,Proprietary,0,0,0,0,0,
04179900,Tomorrow's Image Barber & Beauty Academy of Virginia,VA,236085532,Proprietary,0,0,0,0,0,
04180000,CINTA AVEDA INSTITUTE,CA,941083204,Proprietary,26,30,311785,56,311785,
04180200,LONG ISLAND NAIL SKIN & HAIR INSTITUTE,NY,117561316,Proprietary,2,2,9933,4,9933,
04180600,APPALACHIAN COLLEGE OF PHARMACY,VA,246319210,Private-Nonprofit,0,0,0,0,0,
04181200,Southern California Health Institute (SOCHI),CA,913353100,Proprietary,37,37,242594,71,242594,
04181400,Best Care College,NJ,070181703,Proprietary,0,0,0,0,0,
04181600,Integrity College of Health,CA,911042300,Proprietary,1,1,5000,1,5000,
04182100,First Class Cosmetology School,WI,525110000,Proprietary,8,9,60650,17,60650,
04182200,HAWAII MEDICAL COLLEGE,HI,968143518,Proprietary,30,30,240693,56,240693,
04182500,Millennia Atlantic University,FL,331782995,Proprietary,1,1,3100,3,3100,
04182600,HEALTH CAREER INSTITUTE,FL,334095189,Proprietary,1,1,10886,2,10886,
04183100,WASHINGTON BARBER COLLEGE,AR,722093820,Proprietary,5,8,53989,15,53989,
04183300,ABCOTT INSTITUTE,MI,480755227,Proprietary,10,10,46038,19,46038,
04183400,Salon Professional Academy (The),AR,721202404,Proprietary,14,18,71532,36,71532,
04183600,SALON PROFESSIONAL ACADEMY OF KENOSHA (THE),WI,531424950,Proprietary,8,8,49018,17,49018,
04183700,HEALING ARTS INSTITUTE,CO,805253479,Proprietary,0,0,0,0,0,
04183900,CETYS Universidad,,21259,Foreign-Private,0,0,0,0,0,
04184000,PAUL MITCHELL THE SCHOOL INDIANAPOLIS,IN,462276252,Proprietary,18,19,120533,38,120533,
04184200,Taylor Andrews Academy-St. George,UT,847902139,Proprietary,1,1,9000,2,9000,
04184300,Paul Mitchell The School Ardmore,OK,734013912,Proprietary,1,1,1463,1,1463,
04184400,SEYMOUR BEAUTY ACADEMY,MO,657468743,Proprietary,0,0,0,0,0,
04184500,CHRISTINE VALMY INTERNATIONAL SCHOOL OF ESTHETICS & COSMETOLOGY,NJ,070589589,Proprietary,5,5,33503,9,33503,
04184700,PROTEGE ACADEMY,MI,488238660,Proprietary,13,17,79181,33,79181,
04184800,VANTAGE COLLEGE,TX,799365686,Proprietary,6,6,28098,11,25998,
04184900,COLLEGE OF INTERNATIONAL ESTHETICS,CO,800023754,Proprietary,14,15,181301,30,181301,
04185000,Colorado Academy of Veterinary Technology,CO,809064944,Proprietary,4,4,29875,13,29875,
04185100,NORTHEAST TECHNICAL INSTITUTE,ME,040740000,Proprietary,14,16,112301,30,112301,
04185400,National Personal Training Institute of Colorado,CO,804013304,Proprietary,0,0,0,0,0,
04185500,Beverly Hills Design Institute,CA,902113235,Proprietary,6,10,130733,25,130733,
04185600,MEDICAL ALLIED CAREER CENTER,CA,906704710,Proprietary,5,5,43116,11,43116,
04185700,ACADEMY FOR SALON PROFESSIONALS (THE),CA,950504057,Proprietary,0,0,0,0,0,
04185900,ELITE SCHOOL OF COSMETOLOGY,OH,448572714,Proprietary,0,0,0,0,0,
