OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,,
03164300,CREATIVE CENTER (THE),NE,681642911,Proprietary,59,60,1526193,123,1414360,,
03169300,STUDIO JEWELERS,NY,100164112,Proprietary,0,0,0,0,0,,
03170300,TEXAS A & M UNIVERSITY - TEXARKANA,TX,755035518,Public,15,16,117767,28,117767,,
03171300,UNIVERSITY OF ST. AUGUSTINE FOR HEALTH SCIENCES,CA,920690000,Proprietary,0,0,0,0,0,,
03173300,ATLANTA'S JOHN MARSHALL LAW SCHOOL,GA,303092947,Proprietary,0,0,0,0,0,,
03176300,AVIATION INSTITUTE OF MAINTENANCE,IN,462411445,Proprietary,3,3,38584,6,38060,,
03177300,SAN JUAN BAUTISTA SCHOOL OF  MEDICINE,PR,007250000,Private-Nonprofit,0,0,0,0,0,,
03179500,TEXAS HEALTH AND SCIENCE UNIVERSITY,TX,787046748,Proprietary,0,0,0,0,0,,
03180400,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE,PA,159042949,Public,7,7,38077,13,38077,,
03182300,NEW HAMPSHIRE INSTITUTE OF ART,NH,031044858,Private-Nonprofit,114,134,1643661,217,1616711,,
03185300,PHAGANS' GRANTS PASS COLLEGE OF BEAUTY,OR,975267902,Proprietary,0,0,0,0,0,,
03187300,STENOTECH CAREER INSTITUTE,NJ,088543756,Proprietary,2,2,5486,3,5486,,
03191300,CUNY SCHOOL OF LAW AT QUEENS COLLEGE,NY,111014356,Public,0,0,0,0,0,,
03194300,BOSTON GRADUATE SCHOOL OF PSYCHOANALYSIS,MA,024464602,Private-Nonprofit,0,0,0,0,0,,
03195400,EVEREST COLLEGE,CA,905012867,Proprietary,3,3,1790,6,1790,,
03199300,CHRISTIAN LIFE COLLEGE,IL,600562522,Private-Nonprofit,0,0,0,0,0,,
03203300,NEW YORK INSTITUTE OF MASSAGE,NY,142216021,Proprietary,6,6,38929,11,38929,,
03205300,MODERN BEAUTY SCHOOL,MT,598018386,Proprietary,2,2,9106,4,9106,,
03205400,JOLIE HAIR AND BEAUTY ACADEMY,MA,010562769,Proprietary,4,4,21611,5,12352,,
03210300,LE CORDON BLEU COLLEGE OF CULINARY ARTS,CA,911015221,Proprietary,167,204,1134369,403,1134369,,
03214300,VELVATEX COLLEGE OF BEAUTY CULTURE,AR,722025452,Proprietary,0,0,0,0,0,,
03216300,UNIFICATION THEOLOGICAL SEMINARY,NY,125075021,Private-Nonprofit,0,0,0,0,0,,
03218300,UNIVERSITY OF THE POTOMAC,DC,200059997,Proprietary,2,4,11820,8,11820,,
03220300,"PROFESSIONAL HAIR DESIGN ACADEMY, THE",WI,547017633,Proprietary,0,0,0,0,0,,
03224300,NEW PROFESSIONS TECHNICAL INSTITUTE,FL,331341640,Proprietary,6,6,23730,17,23730,,
03225300,AMERICAN UNIVERSITY OF HEALTH SCIENCES,CA,907553612,Proprietary,26,31,394298,90,394298,,
03234300,CHARTER OAK STATE COLLEGE,CT,060532150,Public,0,0,0,0,0,,
03235300,MASSACHUSETTS SCHOOL OF LAW AT ANDOVER,MA,018101094,Private-Nonprofit,0,0,0,0,0,,
03236400,L T INTERNATIONAL BEAUTY SCHOOL,PA,191302235,Proprietary,1,1,5306,2,5306,,
03237400,FARIS TECHNICAL INSTITUTE,TX,776273829,Proprietary,0,0,0,0,0,,
03238300,FLORIDA COLLEGE OF INTEGRATIVE MEDICINE,FL,328095721,Proprietary,0,0,0,0,0,,
03240300,TONI & GUY HAIRDRESSING ACADEMY,MA,016052213,Proprietary,44,44,397492,113,397492,,
03242300,CAREER NETWORKS INSTITUTE,CA,928684710,Proprietary,24,26,396138,51,396138,,
03248300,BOSTON BAPTIST COLLEGE,MA,021364030,Private-Nonprofit,2,2,29434,4,19611,,
03250300,CBD COLLEGE,CA,900102722,Private-Nonprofit,52,52,345333,107,336751,,
03253300,PAUL MITCHELL THE SCHOOL MEMPHIS,TN,381334067,Proprietary,2,2,8765,5,8765,,
03254300,MARGARET'S HAIR ACADEMY,AR,716554905,Proprietary,1,1,8115,3,6087,,
03255300,FLORIDA GULF COAST UNIVERSITY,FL,339656565,Public,382,414,4549076,713,4540703,,
03260300,"CALIFORNIA STATE UNIVERSITY, MONTEREY BAY",CA,939558001,Public,243,252,2433780,474,2433780,,
03264300,SOUTH FLORIDA BIBLE COLLEGE AND THEOLOGICAL SEMINARY,FL,334415768,Private-Nonprofit,0,0,0,0,0,,
03266300,BETHESDA UNIVERSITY,CA,928014132,Private-Nonprofit,2,2,10500,4,10500,,
03267300,CAPELLA UNIVERSITY,MN,554023389,Proprietary,4,4,21620,11,21620,,
03272300,BRIGHTWOOD COLLEGE,TX,752347288,Proprietary,14,14,56745,40,56745,,
03273300,INSTITUTE OF NATUROPATHIC EDUCATION AND RESEARCH,,M2K 1E2,Foreign-Private,0,0,0,0,0,,
03275300,COSMETOLOGY CAREER INSTITUTE,TX,754026314,Proprietary,6,6,46606,12,46606,,
03276300,ACADEMY OF HAIR DESIGN,TX,759014900,Proprietary,4,4,48908,8,48908,,
03277300,ACADEMY OF HAIR DESIGN,TX,777014650,Proprietary,0,0,0,0,0,,
03278300,CHARTER COLLEGE,CA,913515432,Proprietary,9,9,76349,25,73749,,
03279300,MYOTHERAPY INSTITUTE,NE,685063641,Proprietary,2,2,5390,6,5390,,
03280300,SEATTLE INSTITUTE OF ORIENTAL MEDICINE,WA,981155542,Proprietary,0,0,0,0,0,,
03280400,VIRGINIA SCHOOL OF MASSAGE,VA,229016803,Proprietary,4,4,26396,7,23454,,
03283300,NORTHWEST HVAC/R ASSOCIATION & TRAINING,WA,992072336,Private-Nonprofit,0,0,0,0,0,,
03284300,MICHIGAN JEWISH INSTITUTE,MI,483223032,Private-Nonprofit,0,0,0,0,0,,
03287300,LIVERPOOL INSTITUTE FOR PERFORMING ARTS (THE),,L1 9HF,Foreign-Public,7,7,188704,21,188704,,
03288300,ACADEMY OF CHINESE CULTURE AND HEALTH SCIENCES,CA,946122168,Private-Nonprofit,0,0,0,0,0,,
03289300,COLORADO HEIGHTS UNIVERSITY,CO,802362711,Private-Nonprofit,0,0,0,0,0,,
03293300,STRAND COLLEGE OF HAIR DESIGN,SC,295724310,Proprietary,0,0,0,0,0,,
03294300,BLUE CLIFF COLLEGE,LA,700023458,Proprietary,56,64,315001,151,310214,,
03296300,BALTIMORE SCHOOL OF MASSAGE,MD,210902261,Proprietary,28,28,169039,56,169039,,
03298300,ALBERTA COLLEGE OF ART & DESIGN,,T2N 4R3,Foreign-Public,0,0,0,0,0,,
03299300,PACIFIC COLLEGE,CA,926263160,Proprietary,3,3,19954,6,19954,,
03300300,"2ND FACULTY OF MEDICINE, CHARLES UNIVERSITY IN PRAGUE",,150 06,Foreign-Public,0,0,0,0,0,,
03300400,"UNIVERZITA KARLOVA V PRAZE, FIRST FACULTY OF MEDICINE (THE)",,121 08,Foreign-Public,0,0,0,0,0,,
03304300,CENTURA COLLEGE,SC,294069235,Proprietary,3,3,16399,7,16399,,
03306300,ROCKY MOUNTAIN MONTESSORI TEACHER TRAINING PROGRAM DBA MECR,CO,803012587,Private-Nonprofit,1,1,18220,2,18220,,
03308300,BRISTOL UNIVERSITY,CA,928066198,Proprietary,1,1,7872,1,3936,,
03309300,MONTESSORI INSTITUTE OF MILWAUKEE,WI,532041504,Private-Nonprofit,0,0,0,0,0,,
03316300,LINCOLN TECHNICAL INSTITUTE - HARTFORD,CT,061053630,Proprietary,75,118,1225503,233,1225503,,
03316400,FINE MORTUARY COLLEGE,MA,020624766,Proprietary,3,3,26416,6,16542,,
03319300,CREATIVE IMAGES INSTITUTE OF COSMETOLOGY,OH,454142557,Proprietary,14,19,74010,36,74010,,
03324300,CENTRAL CAREER SCHOOL,NJ,070802408,Proprietary,5,6,32434,12,32324,,
03327300,HAIR ACADEMY II,MD,207481401,Proprietary,0,0,0,0,0,,
03327400,"ACUPUNCTURE AND INTEGRATIVE MEDICINE COLLEGE, BERKELEY",CA,947042724,Private-Nonprofit,0,0,0,0,0,,
03329300,JOHN CABOT UNIVERSITY,,00165,Foreign-Private,25,25,584345,47,537923,,
03329400,PRYOR BEAUTY COLLEGE,OK,743610000,Proprietary,0,0,0,0,0,,
03332300,SOUTHERN CALIFORNIA SEMINARY,CA,920191109,Private-Nonprofit,1,1,8000,3,8000,,
03332500,KWANTLEN POLYTECHNIC UNIVERSITY,,V3W 2M8,Foreign-Public,2,2,37427,4,37427,,
03332600,DELTA COLLEGE,LA,704339042,Proprietary,2,2,10194,4,10194,,
03333300,MEDICAL UNIVERSITY OF LUBLIN,,20-059,Foreign-Public,2,2,64696,4,64696,,
03334300,UNIVERSIDAD CATµLICA NORDESTANA,,239,Foreign-Private,3,7,78768,11,78768,,
03335300,MEDICAL UNIVERSITY OF SILESIA (THE),,40-055,Foreign-Public,1,1,32754,3,32754,,
03335400,BURMAN UNIVERSITY,,T4L 2E5,Foreign-Private,1,1,3000,2,3000,,
03339300,ST. STEPHEN'S UNIVERSITY,,E3L 3E2,Foreign-Private,0,0,0,0,0,,
03339400,WESTERN GOVERNORS UNIVERSITY,UT,841072533,Private-Nonprofit,7,7,29606,13,29606,,
03342300,GLASGOW CALEDONIAN UNIVERSITY,,G4 0BA,Foreign-Public,1,1,2000,2,2000,,
03346300,ACADEMY FOR NURSING AND HEALTH OCCUPATIONS,FL,334174574,Private-Nonprofit,9,9,45096,23,45096,,
03347300,INTERNATIONAL BAPTIST COLLEGE & SEMINARY,AZ,852866799,Private-Nonprofit,0,0,0,0,0,,
03348400,MATTIA COLLEGE,FL,331751178,Proprietary,49,61,232900,117,216020,,
03348500,REDEEMER UNIVERSITY COLLEGE,,L9K 1J4,Foreign-Private,0,0,0,0,0,,
03349400,"QUEEN MARGARET UNIVERSITY, EDINBURGH",,EH21 6UU,Foreign-Public,0,0,0,0,0,,
03350300,BOURNEMOUTH UNIVERSITY,,BH12 5BB,Foreign-Public,0,0,0,0,0,,
03352300,LONDON SOUTH BANK UNIVERSITY,,SE1 0AA,Foreign-Private,0,0,0,0,0,,
03353300,ACADEMY OF VOCAL ARTS,PA,191036685,Private-Nonprofit,0,0,0,0,0,,
03355400,RICHMONT GRADUATE UNIVERSITY,TN,374043026,Private-Nonprofit,0,0,0,0,0,,
03356300,MEDICAL TRAINING COLLEGE,LA,708168190,Proprietary,7,7,44534,14,44534,,
03358300,ALLEN SCHOOL,NY,114324901,Proprietary,115,117,646127,218,640105,,
03359300,AMERICAN CAREER COLLEGE,CA,902622659,Proprietary,34,34,317513,67,317513,,
03361300,MEDICAL ARTS SCHOOL (THE),NC,276162811,Proprietary,2,3,17122,5,17122,,
03361400,FORTIS COLLEGE,AL,365350000,Proprietary,12,14,23455,35,23455,,
03367300,PROFESSIONAL GOLFERS CAREER COLLEGE,CA,925916013,Proprietary,23,27,475809,49,475809,,
03367400,COMMUNITY CARE COLLEGE,OK,741456420,Proprietary,28,28,181354,54,180374,,
03368300,MIDWEST TECHNICAL INSTITUTE,IL,627078805,Proprietary,188,205,1193844,395,1193844,,
03371300,TONI&GUY HAIRDRESSING ACADEMY I TIGI CREATIVE SCHOOL,TX,750935200,Proprietary,23,25,143405,45,143405,,
03372300,NORTHWEST VISTA COLLEGE,TX,782514217,Public,9,9,52337,17,52337,,
03373300,BEACON COLLEGE,FL,347485224,Private-Nonprofit,47,48,1332549,95,1330389,,
03374300,FLORIDA COASTAL SCHOOL OF LAW,FL,322568528,Proprietary,0,0,0,0,0,,
03380300,STAR CAREER ACADEMY,NY,117915311,Proprietary,102,110,438361,207,438361,,
03390300,LINCOLN TECHNICAL INSTITUTE,FL,327302351,Proprietary,7,8,45790,22,45790,,
03395300,ICDC COLLEGE,CA,902554166,Proprietary,58,58,318947,102,310185,,
03399300,BRYAN COLLEGE,CA,956704467,Proprietary,5,5,28339,13,28339,,
03400300,QUEST COLLEGE,TX,782293539,Proprietary,8,8,81864,15,67357,,
03403300,EPIC BIBLE COLLEGE,CA,958413546,Private-Nonprofit,0,0,0,0,0,,
03409500,CHESTER CAREER COLLEGE,VA,238362516,Proprietary,5,6,30892,13,30892,,
03409600,BENNETT CAREER INSTITUTE,DC,200171754,Proprietary,2,2,12108,4,12108,,
03411400,INTERNATIONAL TRAINING CAREERS,FL,331551462,Private-Nonprofit,8,8,35687,15,33488,,
03414500,ACUPUNCTURE AND MASSAGE COLLEGE,FL,331761509,Proprietary,0,0,0,0,0,,
03416300,COMPUTER SYSTEMS INSTITUTE,IL,600770000,Proprietary,46,46,198938,84,196778,,
03416500,DALLAS NURSING INSTITUTE,TX,752435502,Private-Nonprofit,4,4,34272,8,34272,,
03418300,GWINNETT COLLEGE-SANDY SPRINGS,GA,303283161,Proprietary,3,3,15054,6,12896,,
03418400,EDINBURGH NAPIER UNIVERSITY,,EH14 1DJ,Foreign-Public,3,3,62500,6,62500,,
03419400,NORTHEASTERN SEMINARY,NY,146241997,Private-Nonprofit,0,0,0,0,0,,
03420300,HOLLAND COLLEGE,,C1A  4Z1,Foreign-Public,5,5,31974,9,31974,,
03422300,MILAN INSTITUTE,TX,782384103,Proprietary,49,51,221387,104,219598,,
03422400,COLLEGE OF BIBLICAL STUDIES-HOUSTON,TX,770363211,Private-Nonprofit,0,0,0,0,0,,
03424400,FORTIS COLLEGE,TX,770820000,Proprietary,32,36,197896,104,197416,,
03425300,ROSEDALE BIBLE COLLEGE,OH,430299501,Private-Nonprofit,1,1,5500,2,5500,,
03426300,COLLEGE OF HEALTH CARE PROFESSIONS (THE),TX,787523630,Proprietary,21,24,153269,46,153269,,
03427500,UNIVERSITY OF ANTELOPE VALLEY,CA,935343324,Proprietary,87,98,771785,190,771785,,
03428300,KLAMATH COMMUNITY COLLEGE,OR,976037121,Public,2,2,7111,5,7111,,
03429300,SEACOAST CAREER SCHOOLS,ME,040730000,Proprietary,16,17,122337,30,110090,,
03429600,ATLANTIC INSTITUTE OF ORIENTAL MEDICINE,FL,333013510,Private-Nonprofit,0,0,0,0,0,,
03429700,EAST WEST COLLEGE OF NATURAL MEDICINE,FL,342345362,Proprietary,0,0,0,0,0,,
03430300,UNIVERSAL THERAPEUTIC MASSAGE INSTITUTE,NM,871074403,Proprietary,0,0,0,0,0,,
03433400,NEW CONCEPT MASSAGE AND BEAUTY SCHOOL,FL,331350000,Proprietary,0,0,0,0,0,,
03433500,LIA SCHORR INSTITUTE OF COSMETIC SKIN CARE TRAINING,NY,100192813,Proprietary,2,2,5527,4,5527,,
03434300,FORTIS COLLEGE,FL,320655813,Proprietary,7,9,48659,25,48659,,
03435300,ANGLIA  RUSKIN UNIVERSITY,,CB1 1PT,Foreign-Private,2,2,59237,6,59237,,
03437300,UPPER VALLEY EDUCATORS INSTITUTE,NH,037661358,Private-Nonprofit,0,0,0,0,0,,
03440300,BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES,TN,381043104,Private-Nonprofit,60,69,444422,111,436422,,
03440400,MARIAN HEALTH CAREERS CENTER,CA,900101728,Proprietary,17,17,241000,43,241000,,
03441300,IOWA SCHOOL OF BEAUTY,IA,511065111,Proprietary,1,2,6587,4,6587,,
03443300,NEW YORK COLLEGE OF TRADITIONAL CHINESE MEDICINE,NY,115014005,Private-Nonprofit,0,0,0,0,0,,
03445300,HDS TRUCK DRIVING INSTITUTE,AZ,857069263,Proprietary,0,0,0,0,0,,
03445500,FAYETTE BEAUTY ACADEMY,GA,302141191,Proprietary,1,1,11000,2,11000,,
03448300,BUSINESS INDUSTRIAL RESOURCES,IL,606591298,Proprietary,0,0,0,0,0,,
03450300,MARINELLO SCHOOL OF BEAUTY,KS,666111101,Proprietary,16,21,81022,44,81022,,
03453400,SHAWNEE BEAUTY COLLEGE,OK,748017014,Proprietary,0,0,0,0,0,,
03455700,CORTIVA INSTITUTE - CHICAGO,IL,606023315,Proprietary,29,29,262651,58,262651,,
03456700,CROSSROADS BIBLE COLLEGE,IN,462194912,Private-Nonprofit,1,1,2620,2,2620,,
03457300,ALLEGHENY WESLEYAN COLLEGE,OH,444609598,Private-Nonprofit,1,1,2000,1,2000,,
03460300,INTERNATIONALES THEOLOGISCHES INSTITUT,,2521,Foreign-Private,0,0,0,0,0,,
03463300,CAREERS UNLIMITED,UT,840584905,Proprietary,30,43,607466,88,607466,,
03464300,INFINITY CAREER COLLEGE,MS,395071111,Proprietary,0,0,0,0,0,,
03466400,SEATTLE SCHOOL OF THEOLOGY AND PSYCHOLOGY (THE),WA,981211177,Private-Nonprofit,0,0,0,0,0,,
03467300,MARINELLO SCHOOL OF BEAUTY,CA,925453661,Proprietary,84,96,402763,177,403956,,
03468400,NATIONAL INSTITUTE OF MASSOTHERAPY -,OH,443192100,Proprietary,0,0,0,0,0,,
03468500,MDT COLLEGE OF HEALTH SCIENCES,OH,441432216,Proprietary,9,10,98185,18,90765,,
03473300,UNIVERSITY OF THE ARTS LONDON,,WC1V 7EY,Foreign-Public,35,35,1134264,96,1134264,,
03475400,TRI-STATE BIBLE COLLEGE,OH,456808402,Private-Nonprofit,1,1,2170,2,2170,,
03478300,ROYAL WELSH COLLEGE OF MUSIC AND DRAMA,,CF10 3ER,Foreign-Public,7,7,227343,22,227343,,
03478400,PHOENIX SEMINARY,AZ,850187611,Private-Nonprofit,0,0,0,0,0,,
03479300,PCI COLLEGE,CA,907032522,Proprietary,2,2,15693,4,15693,,
03480300,FORTIS COLLEGE,LA,708091908,Proprietary,41,46,264634,124,264634,,
03483500,CASCADIA COLLEGE,WA,980119510,Public,3,3,10798,8,10798,,
03490300,PAUL MITCHELL THE SCHOOL CHICAGO,IL,606070000,Proprietary,48,50,516409,103,516409,,
03490400,EMIL FRIES PIANO HOSPITAL & TRAINING CENTER,WA,986614323,Private-Nonprofit,0,0,0,0,0,,
03491400,AMERICAN ADVANCED TECHNICIANS INSTITUTE,FL,330144430,Proprietary,0,0,0,0,0,,
03492300,UNIVERSITY OF OXFORD - GREEN TEMPLETON COLLEGE,,OX2 6HG,Foreign-Public,0,0,0,0,0,,
03492400,UNIVERSITY OF CAMBRIDGE - ST. CATHARINE'S COLLEGE,,CB2 1RL,Foreign-Public,0,0,0,0,0,,
03493300,ALL-STATE CAREER,MD,212246658,Proprietary,37,39,177406,94,177406,,
03494400,UNIVERSITY OF CAMBRIDGE - SELWYN COLLEGE,,CB3 9DQ,Foreign-Public,0,0,0,0,0,,
03494600,UNIVERSITY OF OXFORD - HARRIS MANCHESTER COLLEGE,,OX1 3TD,Foreign-Public,0,0,0,0,0,,
03498400,OMEGA INSTITUTE OF COSMETOLOGY,LA,703600000,Proprietary,0,0,0,0,0,,
03501400,LEEDS BECKETT UNIVERSITY,,LS1 3HB,Foreign-Public,0,0,0,0,0,,
03504300,NATIONAL GRADUATE SCHOOL OF QUALITY MANAGEMENT (THE),MA,025402958,Private-Nonprofit,0,0,0,0,0,,
03507300,UNIVERSITY OF SUNDERLAND,,SR1 3SD,Foreign-Public,1,1,48078,2,48078,,
03510300,ERIKSON INSTITUTE,IL,606544510,Private-Nonprofit,0,0,0,0,0,,
03513400,APEX SCHOOL OF THEOLOGY,NC,277038024,Private-Nonprofit,0,0,0,0,0,,
03513500,WILLIAMSON CHRISTIAN COLLEGE,TN,370678237,Private-Nonprofit,0,0,0,0,0,,
03515300,UNIVERSITY OF CENTRAL LANCASHIRE,,PR1 2HE,Foreign-Public,2,2,28891,4,28891,,
03516300,KING'S UNIVERSITY (THE),CA,914052233,Private-Nonprofit,7,7,87244,15,87244,,
03517300,UNIVERSITY OF BRIGHTON,,BN2 4AT,Foreign-Public,2,2,20000,4,20000,,
03518300,EUROPEAN GRADUATE SCHOOL (EGS),,CH- 3953,Foreign-Private,0,0,0,0,0,,
03519300,MISSOURI COLLEGE OF COSMETOLOGY NORTH,MO,658041235,Proprietary,5,5,28470,10,28470,,
03523300,AVIATION INSTITUTE OF MAINTENANCE,GA,300965038,Proprietary,29,34,346650,67,346650,,
03529300,SIDNEY'S HAIRDRESSING COLLEGE,KS,675017094,Proprietary,0,0,0,0,0,,
03532400,ADVANCED TRAINING ASSOCIATES,CA,920200918,Proprietary,2,2,10520,4,10520,,
03533300,BATH SPA UNIVERSITY,,BA2 9BN,Foreign-Public,2,2,68884,4,68884,,
03534300,JONES INTERNATIONAL UNIVERSITY,CO,801123446,Proprietary,3,3,16396,5,16396,,
03534400,AMERICAN INSTITUTE OF ALTERNATIVE MEDICINE,OH,432291113,Proprietary,4,4,22811,10,20773,,
03535300,HUNTINGDON COUNTY CAREER AND TECHNOLOGY CENTER,PA,170600905,Public,1,2,10651,4,10651,,
03536300,INSTITUTE FOR THERAPEUTIC MASSAGE,NJ,074201452,Proprietary,8,10,55840,18,55840,,
03537300,NEW YORK AUTOMOTIVE & DIESEL INSTITUTE,NY,114331433,Proprietary,59,61,372202,118,370137,,
03538300,ALEXANDRIA SCHOOL OF SCIENTIFIC THERAPEUTICS,IN,460010287,Proprietary,2,2,23204,4,23204,,
03542300,CONCORDE CAREER COLLEGE,TX,750523831,Proprietary,52,53,371309,105,371309,,
03542400,COPPER MOUNTAIN COLLEGE,CA,922526102,Public,0,0,0,0,0,,
03543300,HARRIS SCHOOL OF BUSINESS,DE,198032727,Proprietary,11,11,50975,21,47602,,
03545300,UNIVERSITY OF THE ROCKIES,CO,802021787,Proprietary,0,0,0,0,0,,
03547300,UNIVERSITY OF SOUTH WALES,,CF37 1DL,Foreign-Public,0,0,0,0,0,,
03549300,ULTIMATE MEDICAL ACADEMY,FL,337564917,Private-Nonprofit,19,22,76878,44,76878,,
03553300,SOUTHEASTERN COLLEGE,FL,322160000,Proprietary,4,5,45111,10,45111,,
03555300,SOUTHEASTERN INSTITUTE,NC,282170000,Proprietary,16,16,132146,31,127783,,
03555400,SOUTHEASTERN INSTITUTE,SC,294060000,Proprietary,7,8,55938,15,55938,,
03556400,KUSSAD INSTITUTE OF COURT REPORTING,TX,787045712,Proprietary,1,1,932,1,932,,
03557300,NORTH FLORIDA COSMETOLOGY INSTITUTE,FL,323122603,Proprietary,1,1,5000,2,5000,,
03559300,APPALACHIAN SCHOOL OF LAW,VA,246140000,Private-Nonprofit,0,0,0,0,0,,
03560400,NIAGARA COLLEGE,,L3C 7L3,Foreign-Public,5,5,93075,9,93075,,
03561400,SUSQUEHANNA COUNTY CAREER & TECHNOLOGY CENTER,PA,188440000,Public,0,0,0,0,0,,
03570300,CAROLINA CHRISTIAN COLLEGE,NC,271053241,Private-Nonprofit,0,0,0,0,0,,
03570500,NORTHPOINT BIBLE COLLEGE,MA,018350000,Private-Nonprofit,19,20,184292,36,184292,,
03572300,EAST VALLEY INSTITUTE OF TECHNOLOGY,AZ,852016910,Public,0,0,0,0,0,,
03573300,AVIATION INSTITUTE OF MAINTENANCE,TX,750626303,Proprietary,23,24,269578,44,269578,,
03577300,COBA COSMETOLOGY ACADEMY,CA,928661407,Proprietary,1,3,11259,6,11259,,
03579300,TEXAS COUNTY TECHNICAL INSTITUTE,MO,654832700,Private-Nonprofit,0,0,0,0,0,,
03580300,LIVERPOOL JOHN MOORES UNIVERSITY,,L1 2UA,Foreign-Public,0,0,0,0,0,,
03583300,OHIO INSTITUTE OF ALLIED HEALTH,OH,454243646,Private-Nonprofit,1,1,4180,2,4180,,
03584400,COLORADO SCHOOL OF HEALING ARTS,CO,802264332,Proprietary,0,0,0,0,0,,
03588300,IRENE'S MYOMASSOLOGY INSTITUTE,MI,480332404,Proprietary,7,7,47115,14,47115,,
03589400,ARTS UNIVERSITY COLLEGE AT BOURNEMOUTH (THE),,BH12 5HH,Foreign-Public,8,9,245606,27,245606,,
03590400,NTMA TRAINING CENTERS OF SOUTHERN CALIFORNIA,CA,906703722,Private-Nonprofit,47,47,250299,92,250299,,
03593300,SOUTHWEST INSTITUTE OF HEALING ARTS,AZ,852813658,Proprietary,9,9,89550,17,87998,,
03594300,GRENOBLE ECOLE DE MANAGEMENT,,38003,Foreign-Private,0,0,0,0,0,,
03597300,JAGIELLONIAN UNIVERSITY,,31-007,Foreign-Public,0,0,0,0,0,,
03598300,PAUL MITCHELL THE SCHOOL SANTA BARBARA,CA,931033137,Proprietary,12,12,68209,24,68209,,
03607400,TOTAL LOOK SCHOOL OF COSMETOLOGY AND MASSAGE THERAPY,IA,521361053,Proprietary,1,1,2831,2,2831,,
03610300,MJ'S BEAUTY ACADEMY,TX,752372564,Proprietary,0,0,0,0,0,,
03611400,FLORIDA BARBER ACADEMY,FL,333173127,Proprietary,0,0,0,0,0,,
03612300,BIRTHWISE MIDWIFERY SCHOOL,ME,040091110,Proprietary,0,0,0,0,0,,
03612400,VALLEY GRANDE INSTITUTE FOR ACADEMIC STUDIES,TX,785960000,Private-Nonprofit,12,12,116094,23,116094,,
03613300,UNIVERSITY OF NORTHERN BRITISH COLUMBIA - PRINCE GEORGE CAMPUS,,V2N 4Z9,Foreign-Public,0,0,0,0,0,,
03614300,DAVID'S ACADEMY OF BEAUTY,CA,906601089,Proprietary,0,0,0,0,0,,
03616300,AVIATION INSTITUTE OF MAINTENANCE,MO,641291811,Proprietary,1,1,14000,2,14000,,
03617300,HEALING MOUNTAIN MASSAGE SCHOOL,UT,841024006,Proprietary,1,1,6960,2,6960,,
03617500,PHOENIX INSTITUTE OF HERBAL MEDICINE & ACUPUNCTURE,AZ,850121275,Proprietary,0,0,0,0,0,,
03618300,INSTITUTE OF TECHNICAL ARTS,FL,327074912,Proprietary,15,15,117098,32,112317,,
03619300,UNIVERSITY OF GREENWICH,,SE10 9LS,Foreign-Public,6,6,172500,16,172500,,
03626300,BROWN AVEDA INSTITUTE,OH,440606212,Proprietary,24,24,133921,49,133921,,
03627300,LAMAR INSTITUTE OF TECHNOLOGY,TX,777054142,Public,0,0,0,0,0,,
03627400,JACKSONVILLE BEAUTY INSTITUTE,FL,322081885,Proprietary,0,0,0,0,0,,
03627600,FLORIDA EDUCATION INSTITUTE,FL,331445036,Proprietary,21,21,120000,40,120000,,
03635300,CARVER BIBLE COLLEGE,GA,303311300,Private-Nonprofit,1,1,6026,2,6026,,
03639300,WEST COAST ULTRASOUND INSTITUTE,CA,902113312,Proprietary,80,80,664855,211,648148,,
03642300,INSTITUTE OF TECHNOLOGY,OR,973051373,Proprietary,23,27,194484,67,194484,,
03643300,MR. JOHN'S SCHOOL OF COSMETOLOGY AND NAILS,IL,626503488,Proprietary,1,1,1474,2,1474,,
03645400,"RUDY & KELLY ACADEMY, A PAUL MITCHELL PARTNER SCHOOL",VA,234646857,Proprietary,11,12,91018,24,91018,,
03646300,DESIGN'S SCHOOL OF COSMETOLOGY,CA,934469530,Proprietary,6,6,35464,14,35464,,
03647300,NEW CONCEPTS SCHOOL OF COSMETOLOGY,TN,373117373,Proprietary,0,0,0,0,0,,
03650600,PC AGE,NJ,073063936,Proprietary,20,20,176564,37,164926,,
03653400,UNIVERSIDAD DE IBEROAMERICA,,11870-1000,Foreign-Private,0,0,0,0,0,,
03654300,EASTERN VIRGINIA CAREER COLLEGE,VA,224088605,Proprietary,20,23,204156,45,198096,,
03661400,SOUTH FLORIDA INSTITUTE OF TECHNOLOGY,FL,331253013,Proprietary,0,0,0,0,0,,
03663300,HOOD THEOLOGICAL SEMINARY,NC,281445768,Private-Nonprofit,0,0,0,0,0,,
03665400,CHRISTIE'S EDUCATION,NY,100208002,Proprietary,0,0,0,0,0,,
03666300,PILLAR COLLEGE,NJ,071025511,Private-Nonprofit,1,1,3576,1,3576,,
03667300,FAITH THEOLOGICAL SEMINARY,MD,212122624,Private-Nonprofit,0,0,0,0,0,,
03668300,BIRTHINGWAY COLLEGE OF MIDWIFERY,OR,972664042,Private-Nonprofit,1,1,18628,3,18628,,
